query_num_results_total	query_num_results_page	query_page_number	query	serp_rank	serp_type	serp_url	serp_rating	serp_title	serp_domain	serp_visible_link	serp_snippet	serp_sitelinks	screenshot
0	23	1	chest pain coronavirus	13	results	https://www.advisory.com/daily-briefing/2020/07/10/testing-delays		Weekly line: I've had Covid-19 symptoms for 13 days—and ...www.advisory.com › daily-briefing › 2020/07/10 › testing-delays	www.advisory.com	www.advisory.com › daily-briefing › 2020/07/10 › testing-delays	Jul 10, 2020 - A thought of Covid-19, the disease caused by the novel coronavirus, flashed into ... I developed pain in my back and chest, and had a hard time ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	14	results	https://www.riversideonline.com/health_information/healthy_you/mild-to-severe-COVID-19-symptoms.cfm		COVID-19 symptoms: Mild to severe and how they progresswww.riversideonline.com › health_information › healthy_you › mild-to-se...	www.riversideonline.com	www.riversideonline.com › health_information › healthy_you › mild-to-se...	Severe symptoms of COVID-19 · Constant trouble breathing · Persistent chest pain or pressure · Confusion · Trouble staying awake · Blue lips or face ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	15	results	https://www.prevention.com/health/a34040590/chest-pain-coronavirus-covid-19-symptom/		Is Chest Pain a Symptom of COVID-19? Here's What Doctors ...www.prevention.com › health › chest-pain-coronavirus-covid-19-symptom	www.prevention.com	www.prevention.com › health › chest-pain-coronavirus-covid-19-symptom	20 hours ago - What are the “official” symptoms of COVID-19? · Fever or chills · Cough · Shortness of breath or difficulty breathing · Fatigue · Muscle or body aches ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	16	results	https://www.aarp.org/health/conditions-treatments/info-2020/covid19-symptoms.html		Identifying Coronavirus (COVID-19) Infection Symptoms - AARPwww.aarp.org › health › conditions-treatments › info-2020 › covid19-sym...	www.aarp.org	www.aarp.org › health › conditions-treatments › info-2020 › covid19-sym...	Jul 27, 2020 - Pain in the chest typically warrants an emergency department visit, no matter the illness in question, Wadman says. The same goes for ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	17	results	https://www.houstonmethodist.org/blog/articles/2020/jul/what-does-coronavirus-do-to-the-lungs/		What Does Coronavirus Do to the Lungs? | Houston Methodist ...www.houstonmethodist.org › blog › articles › jul › what-does-coronavirus...	www.houstonmethodist.org	www.houstonmethodist.org › blog › articles › jul › what-does-coronavirus...	Jul 20, 2020 - The coronavirus causing COVID-19 is new to us, but do we know ... In addition, this can cause chest tightness or deep pain while breathing.		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	18	results	https://www.sciencemag.org/news/2020/07/brain-fog-heart-damage-covid-19-s-lingering-problems-alarm-scientists		From 'brain fog' to heart damage, COVID-19's lingering ...www.sciencemag.org › news › 2020/07 › brain-fog-heart-damage-covid-1...	www.sciencemag.org	www.sciencemag.org › news › 2020/07 › brain-fog-heart-damage-covid-1...	Jul 31, 2020 - SIGN UP FOR OUR DAILY NEWSLETTER · 1 Joint pain Chest pain Skin rash Cough Fatigue Headache Insomnia Vertigo 2 3 4 Persistent fever 1 ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	19	results	https://www.hackensackmeridianhealth.org/HealthU/2020/08/13/how-does-covid-19-affect-the-heart/		How Does COVID-19 Affect the Heart? - Cardiac / Heart ...www.hackensackmeridianhealth.org › News	www.hackensackmeridianhealth.org	www.hackensackmeridianhealth.org › News	Aug 13, 2020 - Extreme fatigue; Trouble breathing; Unexplained swelling; Chest pain. For those who have had COVID-19 and live in the New Jersey area, ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	20	results	https://www.contagionlive.com/news/symptoms-remain-after-covid19-treatment		Symptoms Remain After COVID-19 Treatment - Contagion Livewww.contagionlive.com › news › symptoms-remain-after-covid19-treatment	www.contagionlive.com	www.contagionlive.com › news › symptoms-remain-after-covid19-treatment	Jul 19, 2020 - There was a large range of symptoms with fatigue, dyspnea, joint pain, chest pain, cough, and anosmia being the top lingering symptoms.		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	21	results	https://www.brighamandwomens.org/covid-19/covid-19-basics		COVID-19 Basics - Brigham and Women's Hospitalwww.brighamandwomens.org › covid-19 › covid-19-basics	www.brighamandwomens.org	www.brighamandwomens.org › covid-19 › covid-19-basics	What are the symptoms of a COVID-19 infection? · Chest tightness or chest pain · Congestion, runny nose or loss of taste or smell · Cough or shortness of breath ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	22	results	https://www.nationaljewish.org/patients-visitors/patient-info/important-updates/coronavirus-information-and-resources/health-tips/about-covid-19/covid-19-and-your-lungs		COVID-19 & Your Lungs | Coronavirus and the Respiratory ...www.nationaljewish.org › important-updates › health-tips › about-covid-19	www.nationaljewish.org	www.nationaljewish.org › important-updates › health-tips › about-covid-19	Common symptoms of COVID-19 respiratory infections in the airways and lungs may include severe cough that produces mucous, shortness of breath, chest ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	23	results	https://www.umms.org/coronavirus/what-to-know/treat-covid-at-home		Treating Coronavirus at Home | University of Maryland ...www.umms.org › coronavirus › what-to-know › treat-covid-at-home	www.umms.org	www.umms.org › coronavirus › what-to-know › treat-covid-at-home	Trouble breathing; Persistent pain or pressure in the chest; New confusion or can't be woken up; Lips or face turning blue. If the symptoms are ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	24	results	https://wesleymc.com/health-education/when-to-worry-about-chest-pain.dot		When to Worry About Chest Pain | Wesley Healthcarewesleymc.com › health-education › when-to-worry-about-chest-pain	wesleymc.com	wesleymc.com › health-education › when-to-worry-about-chest-pain	The most common symptoms include shortness of breath, coughing or wheezing, fluid backup— especially in the lungs or legs— and fatigue, but chest pain is a ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	23	1	chest pain coronavirus	25	results	https://healthy.kaiserpermanente.org/health-wellness/health-encyclopedia/he.chest-problems.cstpn		Chest Problems | Kaiser Permanentehealthy.kaiserpermanente.org › health-wellness › he.chest-problems.cstpn	healthy.kaiserpermanente.org	healthy.kaiserpermanente.org › health-wellness › he.chest-problems.cstpn	Chest discomfort or pain may be a key warning symptom of a heart attack. Heart attack symptoms may include: Chest pain or pressure, or a strange feeling in the ...		/tmp/screenshots/2020-09-17/google_chest pain coronavirus-p1.png
0	20	1	loss taste coronavirus	1	results	https://www.webmd.com/lung/news/20200604/covid19-loss-of-smell-taste-might-be-long-term		COVID-19: Loss of Smell, Taste Might Be Long-Term - WebMDwww.webmd.com › ... › Coronavirus › News	www.webmd.com	www.webmd.com › ... › Coronavirus › News	Jun 4, 2020 - So the loss of smell -- which doctors call anosmia -- may be diminishing people's perception of flavors. But, Rowan noted, it's also possible the coronavirus does have some direct effect on the sense of taste. Respiratory viruses, including cold viruses and the flu, are known to sometimes trigger anosmia.		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	2	results	https://www.vumc.org/coronavirus/latest-news/five-things-know-about-smell-and-taste-loss-covid-19		Five things to know about smell and taste loss in COVID-19 ...www.vumc.org › coronavirus › latest-news › five-thing...	www.vumc.org	www.vumc.org › coronavirus › latest-news › five-thing...	May 21, 2020 - While fever, cough and shortness of breath have characterized the disease caused by the novel coronavirus, the Centers for Disease Control ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	3	results	https://health.usnews.com/conditions/articles/losing-your-sense-of-taste-and-smell-with-the-coronavirus		Losing Your Sense of Taste and Smell with the Coronavirus ...health.usnews.com › Conditions	health.usnews.com	health.usnews.com › Conditions	Apr 10, 2020 - Smell Plus Taste Equals Flavor. A lost sense of smell, known medically as anosmia, is increasingly being noted as a symptom of the coronavirus.		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	4	results	https://news.harvard.edu/gazette/story/2020/06/app-reveals-loss-of-taste-smell-coronavirus-indicators/		App reveals loss of taste, smell coronavirus indicators ...news.harvard.edu › gazette › story › 2020/06 › app-rev...	news.harvard.edu	news.harvard.edu › gazette › story › 2020/06 › app-rev...	Jun 1, 2020 - Person smelling a tasting a cup of tea. Health & Medicine. Loss of taste and smell is best indicator of COVID-19, study shows. Researchers ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	5	results	https://www.coronavirustoday.com/loss-smell-taste-indicates-coronavirus-infection-women		Loss of Smell & Taste Indicates Coronavirus Infection in Womenwww.coronavirustoday.com › loss-smell-taste-indicates-...	www.coronavirustoday.com	www.coronavirustoday.com › loss-smell-taste-indicates-...	Loss of Smell & Taste Indicates Coronavirus Infection in Women. Fact checked by Robert Carlson, MD. + 1. June 20, 2020. 2 min read. Anosmia or ageusia ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	6	results	https://www.contagionlive.com/news/not-all-covid-19-patients-who-report-loss-of-smell-have-anosmia		Not All COVID-19 Patients Who Report Loss of Smell Have ...www.contagionlive.com › news › not-all-covid-19-pati...	www.contagionlive.com	www.contagionlive.com › news › not-all-covid-19-pati...	Jun 4, 2020 - Not all coronavirus 2019 (COVID-19) patients who report loss of smell as a ... The patients' loss of taste and/or smell was evaluated using 8 ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	7	results	http://www.memorialhermann.org/everydaywell/health-wellness/senses/		Sudden Loss of Smell or Taste Could Be a Sign of COVID-19www.memorialhermann.org › health-wellness › senses	www.memorialhermann.org	www.memorialhermann.org › health-wellness › senses	“Of those, 10 percent to15 percent are due to coronavirus.” Taste and aromas are linked. Your tongue has taste buds that alert you whether food is salty, bitter, ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	8	results	https://www.cebm.net/covid-19/loss-of-smell-and-taste-as-symptoms-of-covid-19-what-does-the-evidence-say/		Loss of smell and taste as symptoms of COVID-19: what does ...www.cebm.net › covid-19 › loss-of-smell-and-taste-as-s...	www.cebm.net	www.cebm.net › covid-19 › loss-of-smell-and-taste-as-s...	May 20, 2020 - On Monday 18 May the UK Government added loss of smell (anosmia) and taste (ageusia) to the list of symptoms of coronavirus infection.		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	9	results	https://www.uab.edu/news/health/item/11489-one-teen-s-loss-of-smell-from-covid-19-serves-as-a-reminder-about-pervasiveness-of-virus		One teen's loss of smell from COVID-19 serves as a reminder ...www.uab.edu › news › health › item › 11489-one-teen...	www.uab.edu	www.uab.edu › news › health › item › 11489-one-teen...	Aug 12, 2020 - A few weeks later when headlines began reporting that loss of taste and smell was an indicator for the novel coronavirus, Kenny and his family ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	10	results	https://www.scientificamerican.com/article/why-covid-19-makes-people-lose-their-sense-of-smell1/		Why COVID-19 Makes People Lose Their Sense of Smell ...www.scientificamerican.com › article › why-covid-19-...	www.scientificamerican.com	www.scientificamerican.com › article › why-covid-19-...	Jun 13, 2020 - He told me he'd lost his sense of smell for a couple of weeks in April. ... smell and taste symptoms associated specifically with COVID-19 seem to ... the novel coronavirus raging across the country and world, a sudden loss of ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	11	results	https://www.statnews.com/2020/08/14/covid-19-related-smell-loss-reveals-how-the-mind-works/		What Covid-19-related smell loss reveals about how the mind ...www.statnews.com › 2020/08/14 › covid-19-related-sm...	www.statnews.com	www.statnews.com › 2020/08/14 › covid-19-related-sm...	Aug 14, 2020 - It took medical experts months to agree that loss of smell was a Covid-19 ... to learn, asymptomatic carriers — people infected with the novel coronavirus ... their sense of smell, but instead report they've lost their sense of taste.		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	12	results	https://www.bbc.com/news/health-53810610		Coronavirus smell loss 'different from cold and flu' - BBC Newswww.bbc.com › news › health-53810610	www.bbc.com	www.bbc.com › news › health-53810610	Aug 19, 2020 - Coronavirus patients with loss of taste really cannot tell the difference between bitter or sweet. Experts suspect this is because the pandemic virus ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	13	results	https://www.businessinsider.com/how-coronavirus-smell-taste-loss-differs-from-common-cold-2020-8		How coronavirus-caused loss of taste, smell differs from a ...www.businessinsider.com › Science › News	www.businessinsider.com	www.businessinsider.com › Science › News	Aug 19, 2020 - The study offers more evidence that the coronavirus affects the nervous system. Anywhere from 34% to 98% of hospitalized patients with COVID- ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	14	results	https://www.minnpost.com/second-opinion/2020/08/loss-of-smell-and-taste-in-patients-with-covid-19-is-much-more-profound-than-in-patients-with-the-common-cold-study-finds/		Loss of smell and taste in patients with COVID-19 is 'much ...www.minnpost.com › second-opinion › 2020/08 › loss...	www.minnpost.com	www.minnpost.com › second-opinion › 2020/08 › loss...	Aug 19, 2020 - COVID-19 patients experience a “true” loss of taste — specifically, ... Sign up here to get our daily updates on coronavirus in Minnesota ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	15	results	https://www.sciencedaily.com/releases/2020/04/200413132809.htm		Loss of smell and taste validated as COVID-19 symptoms in ...www.sciencedaily.com › releases › 2020/04	www.sciencedaily.com	www.sciencedaily.com › releases › 2020/04	"Apr 13, 2020 - ... COVID-19, the respiratory disease caused by the novel coronavirus. ... ""Based on our study, if you have smell and taste loss, you are more ..."		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	16	results	https://www.pennmedicine.org/updates/blogs/health-and-wellness/2020/june/covid-and-smell		How COVID-19 Can Impact Your Sense of Smell – Penn ...www.pennmedicine.org › health-and-wellness › june	www.pennmedicine.org	www.pennmedicine.org › health-and-wellness › june	Jun 21, 2020 - Smell loss is among the very first signs of COVID-19, and nearly ... Dr. Richard Doty, Director of the Smell and Taste Center at Penn ... loss in the general population is viruses, like the novel coronavirus that causes COVID-19.		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	17	results	https://www.uspharmacist.com/article/loss-of-taste-smell-might-signal-lesssevere-case-of-covid19		Loss of Taste, Smell Might Signal Less-Severe Case of COVID ...www.uspharmacist.com › article › loss-of-taste-smell-m...	www.uspharmacist.com	www.uspharmacist.com › article › loss-of-taste-smell-m...	May 6, 2020 - “One of the immediate challenges for health care providers is to determine how to best treat persons infected by the novel coronavirus,” explained ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	18	results	https://www.nhs.uk/conditions/lost-or-changed-sense-smell/		Lost or changed sense of smell - NHSwww.nhs.uk › conditions › lost-or-changed-sense-smell	www.nhs.uk	www.nhs.uk › conditions › lost-or-changed-sense-smell	But it isn't usually serious and may get better in a few weeks or months. Coronavirus. A loss or change to your sense of smell or taste could be coronavirus (COVID ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	19	results	https://www.today.com/health/coronavirus-loss-smell-taste-will-it-come-back-t188574		Coronavirus loss of smell, taste: Will it come back?www.today.com › health › coronavirus-loss-smell-taste-...	www.today.com	www.today.com › health › coronavirus-loss-smell-taste-...	Aug 7, 2020 - Research published in early July looked at 55 coronavirus patients who experienced impairment of taste or smell. Of these, most said their ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	20	1	loss taste coronavirus	20	results	https://www.cnn.com/2020/08/19/health/covid-loss-of-smell-taste-common-cold-study-wellness/index.html		Covid taste and smell loss differs from common colds, study ...www.cnn.com › 2020/08/19 › health › covid-loss-of-smel...	www.cnn.com	www.cnn.com › 2020/08/19 › health › covid-loss-of-smel...	Aug 19, 2020 - Loss of smell and taste is more severe in Covid-19 patients than in ... colds and that could be due to the effect the coronavirus has on the brain ...		/tmp/screenshots/2020-09-17/google_loss taste coronavirus-p1.png
0	23	1	thermometer coronavirus	1	results	https://www.scripps.org/news_items/7018-what-is-the-best-thermometer-to-use-during-covid-19-pandemic		Best Thermometer to Use During COVID-19 - Scripps Healthwww.scripps.org › News Items	www.scripps.org	www.scripps.org › News Items	Aug 6, 2020 - Having a good working thermometer in your medicine cabinet is vital as fever is one of the first signs of coronavirus infection.		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	2	results	https://www.who.int/news-room/articles-detail/updated-who-recommendations-for-international-traffic-in-relation-to-covid-19-outbreak#:~:text=Temperature%20screening%20alone%2C%20at,tracing%20of%20incoming%20travellers.		Updated WHO recommendations for international traffic in relation to COVID-19 outbreakwww.who.int › news-room › articles-detail › updated-wh...	www.who.int	www.who.int › news-room › articles-detail › updated-wh...			/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	4	results	https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200221-sitrep-32-covid-19.pdf?sfvrsn=4802d089_2#:~:text=Current%20evidence%20on%20other%20coronavirus,products%20should%20be%20avoided.		Coronavirus disease 2019 (COVID-19)www.who.int › docs › 20200221-sitrep-32-covid-19	www.who.int	www.who.int › docs › 20200221-sitrep-32-covid-19			/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	5	results	https://health.mountsinai.org/blog/i-think-i-have-covid-19-how-can-i-take-care-of-myself-at-home/#:~:text=The%20best%20way%20to%20treat,directions%20on%20the%20package.		Riding Out COVID-19 at Home | Mount Sinai Todayhealth.mountsinai.org › blog › i-think-i-have-covid-19-h...	health.mountsinai.org	health.mountsinai.org › blog › i-think-i-have-covid-19-h...			/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	6	results	https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/screening-clients-respiratory-infection-symptoms.html#:~:text=Taking%20a%20client's%20temperature%20using,shelter%20using%20normal%20procedures.		Screening Clients for COVID-19 at Homeless Shelters or Encampmentswww.cdc.gov › community › homeless-shelters › screenin...	www.cdc.gov	www.cdc.gov › community › homeless-shelters › screenin...			/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	7	results	https://www.fda.gov/medical-devices/coronavirus-covid-19-and-medical-devices/non-contact-temperature-assessment-devices-during-covid-19-pandemic		Non-contact Temperature Assessment Devices During the ...www.fda.gov › medical-devices › non-contact-temperat...	www.fda.gov	www.fda.gov › medical-devices › non-contact-temperat...	Jun 19, 2020 - Thermal imaging systems and non-contact infrared thermometers, which ... GM and Paulo, LS, Coronavirus disease-2019: is fever an adequate ...		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	8	results	https://infomeddnews.com/new-non-contact-forehead-infrared-thermometer-to-aid-in-coronavirus-prevention/		New Non-Contact Forehead Infrared Thermometer To Aid In ...infomeddnews.com › new-non-contact-forehead-infrar...	infomeddnews.com	infomeddnews.com › new-non-contact-forehead-infrar...	DeltaTrak reports the new Model 15004 Non-Contact Forehead Infrared Thermometer serves as a valuable solution in the fight against the Coronavirus.		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	9	results	https://www.nytimes.com/2020/03/18/health/coronavirus-fever-thermometers.html		Can Smart Thermometers Track the Spread of the Coronavirus?www.nytimes.com › 2020/03/18 › health › coronavirus-f...	www.nytimes.com	www.nytimes.com › 2020/03/18 › health › coronavirus-f...	Mar 18, 2020 - A company that makes internet-connected thermometers has followed the flu more closely than the C.D.C. can. Now the devices may be turning ...		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	10	results	https://www.nbcnews.com/shopping/wellness/best-thermometers-n1237174		The best digital thermometers for at-home use - NBC Newswww.nbcnews.com › shopping › wellness › best-therm...	www.nbcnews.com	www.nbcnews.com › shopping › wellness › best-therm...	Aug 19, 2020 - Coronavirus shopping 2020. What is the best thermometer? Shop the best fever thermometer and non contact thermometer for adults right now ...		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	11	results	https://www.cnbc.com/2020/04/04/coronavirus-walmart-amazon-turn-to-thermometers-as-detection-tool.html		Coronavirus: Walmart, Amazon turn to thermometers as ...www.cnbc.com › 2020/04/04 › coronavirus-walmart-ama...	www.cnbc.com	www.cnbc.com › 2020/04/04 › coronavirus-walmart-ama...	Apr 4, 2020 - As coronavirus cases grow, some of the largest US employers including Walmart and Amazon turn to thermometers as detection tool · Walmart ...		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	12	results	https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/screening-clients-respiratory-infection-symptoms.html		Screening Clients for COVID-19 at Homeless Shelters or ...www.cdc.gov › community › homeless-shelters › scree...	www.cdc.gov	www.cdc.gov › community › homeless-shelters › scree...	Aug 3, 2020 - ... with possible symptoms of coronavirus disease 2019 (COVID-19). ... Taking their temperature using a temporal thermometer (see box),. AND.		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	13	results	https://www.healthline.com/health-news/temperature-checks-not-effective-preventive-measure-against-covid-19		Temperature Checks Alone Aren't Effective in Stopping COVID ...www.healthline.com › health-news › temperature-check...	www.healthline.com	www.healthline.com › health-news › temperature-check...	May 7, 2020 - Visit our coronavirus hub and follow our live updates page for the most ... She explained that an infrared thermometer at a self-service station ...		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
0	23	1	thermometer coronavirus	14	results	https://www.wsj.com/articles/all-your-thermometer-questions-answered-by-the-experts-11588169821		All Your Thermometer Questions Answered by the Experts - WSJwww.wsj.com › Life & Arts › Journal Reports: Coronavirus	www.wsj.com	www.wsj.com › Life & Arts › Journal Reports: Coronavirus	Apr 29, 2020 - Fever is a common symptom of the coronavirus, so we asked health experts ... Infrared thermometers can give fast, accurate readings simply by ...		/tmp/screenshots/2020-09-17/google_thermometer coronavirus-p1.png
