query_num_results_total	query_num_results_page	query_page_number	query	serp_rank	serp_type	serp_url	serp_rating	serp_title	serp_domain	serp_visible_link	serp_snippet	serp_sitelinks	screenshot
0	23	1	mal à respirer	5	results	https://sante.journaldesfemmes.fr/fiches-maladies/2557274-dyspnee-difficultes-a-respirer-que-faire-coronavirus/		Difficultés à respirer : que faire, un signe de coronavirus ?sante.journaldesfemmes.fr › fiches-maladies › 2557274-d...	sante.journaldesfemmes.fr	sante.journaldesfemmes.fr › fiches-maladies › 2557274-d...			/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	6	results	https://www.topsante.com/forme-bien-etre/relaxation/4-exercices-pour-mieux-respirer-615058		4 exercices pour mieux respirer - Top Santéwww.topsante.com › forme-bien-etre › relaxation › 4-exe...	www.topsante.com	www.topsante.com › forme-bien-etre › relaxation › 4-exe...			/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	7	results	https://www.cancer.ca/fr-ca/cancer-information/cancer-type/lung/signs-and-symptoms/?region=qc		Symptômes du cancer du poumon - Société canadienne du cancerwww.cancer.ca › cancer-type › lung › signs-and-symptoms	www.cancer.ca	www.cancer.ca › cancer-type › lung › signs-and-symptoms			/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	8	results	https://www.revmed.ch/RMS/2015/RMS-N-491/Docteur-j-ai-de-la-peine-a-respirer-perspective-hospitaliere		«Docteur, j'ai de la peine à respirer»: perspective hospitalière ...www.revmed.ch › RMS › RMS-N-491 › Docteur-j-ai-d...	www.revmed.ch	www.revmed.ch › RMS › RMS-N-491 › Docteur-j-ai-d...	La dyspnée est définie comme un symptôme, soit une sensation à la fois sensorielle et émotionnelle, de respiration difficile et inconfortable [1]. L'intensité de la ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	10	results	https://www.planetesante.ch/Magazine/Autour-de-la-maladie/Asthme/Detresse-respiratoire-de-quoi-on-parle		Détresse respiratoire: de quoi on parle? - Planete santewww.planetesante.ch › Autour-de-la-maladie › Asthme	www.planetesante.ch	www.planetesante.ch › Autour-de-la-maladie › Asthme	26 juil. 2017 - Toute sensation de respiration difficile est qualifiée de détresse respiratoire. L'essoufflement, pouvant aller jusqu'à la détresse respiratoire, ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	11	results	https://www.topsante.com/Landing-Pages/gene-respiratoire-tout-savoir		Gêne respiratoire : quels symptômes ? - Top Santéwww.topsante.com › Landing Pages	www.topsante.com	www.topsante.com › Landing Pages	Selon le mal qui affecte le patient, on essaie d'abord de trouver une solution immédiate pour lui permettre de mieux respirer et on soigne les causes de cette ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	12	results	https://www.topsante.com/Landing-Pages/probleme-de-respiration-tout-savoir		Difficultés à respirer : causes et traitements - Top Santéwww.topsante.com › Landing Pages	www.topsante.com	www.topsante.com › Landing Pages	Un problème de respiration est un dysfonctionnement plus ou moins grave du système respiratoire. Ce problème vient le plus souvent d'une atteinte des voies ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	13	results	https://www.cancer.ca/fr-ca/cancer-information/diagnosis-and-treatment/managing-side-effects/difficulty-breathing/?region=on		Difficulté à respirer - Société canadienne du cancerwww.cancer.ca › fr-ca › difficulty-breathing	www.cancer.ca	www.cancer.ca › fr-ca › difficulty-breathing	essoufflement ou souffle court; sentiment de devoir faire un grand effort pour respirer; douleur, inconfort ou oppression dans la poitrine; respiration rapide, rythme ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	14	results	https://www.havea.com/guides-sante/troubles-respiratoires.html		Troubles respiratoires | Havea.comwww.havea.com › Guides santé	www.havea.com	www.havea.com › Guides santé	Difficulté à respirer, asthme, insuffisance respiratoire : il existe plusieurs types de ... vous commencez à avoir du mal à respirer, vous êtes essoufflé et ressentez ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	15	results	https://blog.hopitalvs.ch/syndrome-hyperventilation-chronique/		Docteur, je m'essouffle sans raison - Hôpital du Valaisblog.hopitalvs.ch › syndrome-hyperventilation-chronique	blog.hopitalvs.ch	blog.hopitalvs.ch › syndrome-hyperventilation-chronique	Les poumons sont sains, mais la façon de respirer est déréglée : la quantité d'air ... cette affection est fréquente et peut être la cause d'un important mal-être, ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	16	results	https://www.notretemps.com/sante/actualites-sante/5-exercices-mieux-respirer,i72403		5 exercices pour mieux respirer! - Notre Tempswww.notretemps.com › sante › actualites-sante › 5-exer...	www.notretemps.com	www.notretemps.com › sante › actualites-sante › 5-exer...	2 janv. 2020 - Une bonne respiration développe le souffle, oxygène le cerveau, permet de poser la voix et de gérer ses émotions.		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	17	results	https://www.msdmanuals.com/fr/accueil/troubles-pulmonaires-et-des-voies-a%C3%A9riennes/sympt%C3%B4mes-des-maladies-respiratoires/essoufflement		Essoufflement - Troubles pulmonaires et des voies aériennes ...www.msdmanuals.com › accueil › essoufflement	www.msdmanuals.com	www.msdmanuals.com › accueil › essoufflement	En cas de dyspnée, l'accélération de la respiration est associée à une sensation de manque d'air. La personne a la sensation de ne plus être capable de respirer ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	18	results	https://www.theraserena.com/stress/dossiers/essoufflement-lie-au-stress-adoptez-nos-3-conseils-simples-pour-se-calmer		Essoufflement lié au stress : 3 conseils simples et rapides ...www.theraserena.com › stress › dossiers › essoufflemen...	www.theraserena.com	www.theraserena.com › stress › dossiers › essoufflemen...	Vous pourrez ainsi respirer profondément, vider votre tête, vous mettre en état ... à savoir le motif de votre mal-être, certainement plus profond qu'il n'y paraît.		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	19	results	http://www.allodocteurs.fr/bien-etre-psycho/psycho/pourquoi-a-t-on-du-mal-a-respirer-quand-on-est-angoisse_17901.html		Pourquoi a-t-on du mal à respirer quand on est angoissé ?www.allodocteurs.fr › bien-etre-psycho › psycho › pou...	www.allodocteurs.fr	www.allodocteurs.fr › bien-etre-psycho › psycho › pou...	18 nov. 2015 - A quoi est due la sensation d'avoir du mal à respirer lorsque je suis angoissé ? -0. +0. Par La rédaction d'Allodocteurs.fr. Rédigé le November ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	20	results	https://www.orkyn.fr/mon-traitement-suivi-domicile-insuffisance-respiratoire/quest-ce-que-linsuffisance-respiratoire		Qu'est-ce que l'insuffisance respiratoire : définition ... - Orkynwww.orkyn.fr › ... › Insuffisance respiratoire	www.orkyn.fr	www.orkyn.fr › ... › Insuffisance respiratoire	La respiration est une fonction vitale car c'est elle qui fournit de l'oxygène à ... La respiration repose sur deux fonctions : ... Votre sang est alors mal oxygéné.		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	21	results	http://www.safetravel.ch/safetravel2/servlet/ch.ofac.wv.wv203j.pages.Wv203ActualitesCtrl?action=afficheDetail&refActu=002928		COVID-19 : symptômes à ne pas négliger - Safetravel ...www.safetravel.ch › safetravel2 › servlet	www.safetravel.ch	www.safetravel.ch › safetravel2 › servlet	5 mai 2020 - maux de gorge; difficultés et peine à respirer; douleurs musculaires. Plus rarement : maux de tête; rhume; symptômes gastro-intestinaux ( ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	22	results	https://www.lesouffle.org/notre-dossier/		La souffrance respiratoire - Fondation du Soufflewww.lesouffle.org › notre-dossier	www.lesouffle.org	www.lesouffle.org › notre-dossier			/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	23	results	https://www.santemagazine.fr/actualites/actualites-sante/coronavirus-lessoufflement-ce-signe-daggravation-de-la-maladie-a-ne-pas-negliger-433135		Coronavirus : l'essoufflement, ce signe d'aggravation de la ...www.santemagazine.fr › Actualités › Actualités santé	www.santemagazine.fr	www.santemagazine.fr › Actualités › Actualités santé	30 mars 2020 - ... mais potentiellement appeler le 15 si vraiment on a du mal à respirer », a fait savoir Jérôme Salomon. Ce dernier recommande notamment ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	24	results	https://www.risques-pme.fr/essoufflement-stress-angoisse/		Essoufflement, stress et angoisse : la solution respiration!www.risques-pme.fr › essoufflement-stress-angoisse	www.risques-pme.fr	www.risques-pme.fr › essoufflement-stress-angoisse	1 Une bonne respiration pour lutter contre l'essoufflement et le stress ... et elles ont du mal à pouvoir respirer correctement, d'où ce problème d'essoufflement.		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	25	results	https://www.concilio.com/cardiologie-dyspnee		Dyspnée : comment traiter la difficulté à respirer ? - Conciliowww.concilio.com › ... › Symptômes cardiovasculaires	www.concilio.com	www.concilio.com › ... › Symptômes cardiovasculaires	11 août 2017 - Difficulté à respirer, la dyspnée peut être d'origine cardiaque ou pulmonaire. Retrouvez plus d'informations dans notre dossier.		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	23	1	mal à respirer	26	results	https://www.lalibre.be/international/amerique/on-a-du-mal-a-respirer-l-ouest-americain-suffoque-sous-la-fumee-des-incendies-5f5fe11a7b50a677fb81fd3b		"On a du mal à respirer": l'Ouest américain suffoque sous la ...www.lalibre.be › International › Amérique	www.lalibre.be	www.lalibre.be › International › Amérique	Il y a 3 jours - Mal de tête, toux, vision troublée: la fumée âcre qui remplit l'atmosphère de le côte ouest américaine, ravagée par des incendies géants, ...		/tmp/screenshots/2020-09-17/google_mal à respirer-p1.png
0	20	1	oppression thoracique	1	results	https://www.revmed.ch/RMS/2013/RMS-385/La-douleur-thoracique		La douleur thoracique* - Revue Médicale Suissewww.revmed.ch › RMS › RMS-385 › La-douleur-thora...	www.revmed.ch	www.revmed.ch › RMS › RMS-385 › La-douleur-thora...	La douleur thoracique (DT) représente 5% des consultations urgentes d'un ... à l'effort et soulagée par le repos, en général ressentie comme une oppression, ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	2	results	https://www.passeportsante.net/fr/Actualites/Dossiers/DossierComplexe.aspx?doc=10-symptomes-coronavirus-une-sensation-d-oppression		Coronavirus : la sensation d'oppression, un symptôme du ...www.passeportsante.net › Actualités › Dossiers	www.passeportsante.net	www.passeportsante.net › Actualités › Dossiers	Une sensation d'oppression ou une douleur thoracique est un des symptômes du coronavirus. Une dyspnée (essoufflement) est parfois présente même sans ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	3	results	http://www.safetravel.ch/safetravel2/servlet/ch.ofac.wv.wv203j.pages.Wv203ActualitesCtrl?action=afficheDetail&refActu=002928		COVID-19 : symptômes à ne pas négliger - Safetravel ...www.safetravel.ch › safetravel2 › servlet	www.safetravel.ch	www.safetravel.ch › safetravel2 › servlet	5 mai 2020 - oppression thoracique importante; douleur dans la poitrine ou le thorax; respiration rapide (fréquence respiratoire de repos >20 /minute) ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	4	results	https://www.avogel.ca/fr/sante/systeme-immunitaire/allergies/symptomes/oppression-thoracique-et-allergies-saisonnieres.php		Oppression thoracique, respiration sifflante: causes ... - A.Vogelwww.avogel.ca › sante › allergies › symptomes › oppre...	www.avogel.ca	www.avogel.ca › sante › allergies › symptomes › oppre...	Oppression thoracique et allergies saisonnières. Une oppression thoracique est habituellement ressentie chez les personnes sujettes à l'asthme et au rhume ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	5	results	https://www.planetesante.ch/Maladies/Anxiete		Anxiété - Planete santewww.planetesante.ch › Maladies › Anxiete	www.planetesante.ch	www.planetesante.ch › Maladies › Anxiete	4 mars 2011 - ... sensation d'oppression et de tension interne ressentie au niveau du ... de sang, un électrocardiogramme, une radiographie du thorax, etc ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	6	results	https://www.doctissimo.fr/html/dossiers/douleur/articles/12587-douleur-poitrine.htm		Douleur de la poitrine- Doctissimowww.doctissimo.fr › Santé › Douleur › T'as mal où ?	www.doctissimo.fr	www.doctissimo.fr › Santé › Douleur › T'as mal où ?	11 sept. 2008 - Aussi appelée douleur thoracique pas les médecins, les causes sont ... cas d'oppression thoracique, de difficultés à respirer, de palpitations, ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	7	results	https://www.msdmanuals.com/fr/accueil/troubles-cardiaques-et-vasculaires/sympt%C3%B4mes-des-maladies-cardiovasculaires/douleur-thoracique		Douleur thoracique - Troubles cardiaques et vasculaires ...www.msdmanuals.com › accueil › douleur-thoracique	www.msdmanuals.com	www.msdmanuals.com › accueil › douleur-thoracique	La douleur peut être aiguë ou sourde, mais certaines personnes souffrant de trouble thoracique décrivent une sensation de gêne, d'oppression, de pression, ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	8	results	http://www.allodocteurs.fr/j-ai-mal/au-coeur/douleurs-dans-la-poitrine/douleurs-thoraciques-quand-faut-il-s-inquieter_17852.html		Douleurs thoraciques : quand faut-il s'inquiéter ? - AlloDocteurswww.allodocteurs.fr › douleurs-dans-la-poitrine › doul...	www.allodocteurs.fr	www.allodocteurs.fr › douleurs-dans-la-poitrine › doul...	12 nov. 2015 - Systématiquement, devant une douleur thoracique, il faut éliminer six ... d'oppression thoracique, d'étouffement ou tout autre signe de gravité.		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	9	results	https://www.coeuretavc.ca/coeur/problemes-de-sante/angine-de-poitrine		Angine de poitrine | Fondation des maladies du cœur et de l ...www.coeuretavc.ca › coeur › problemes-de-sante › ang...	www.coeuretavc.ca	www.coeuretavc.ca › coeur › problemes-de-sante › ang...	une oppression thoracique, des brûlures, une lourdeur, une sensation d'écrasement ou le sentiment de ne pas pouvoir respirer. L'angine de poitrine cause parfois ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	10	results	https://fr.wikipedia.org/wiki/Douleur_thoracique		Douleur thoracique — Wikipédiafr.wikipedia.org › wiki › Douleur_thoracique	fr.wikipedia.org	fr.wikipedia.org › wiki › Douleur_thoracique	La douleur thoracique (anglais : « chest pain ») est un symptôme clinique, généralement ... Aussi appelée « angine de poitrine », la douleur, dans les cas typiques, est décrite comme une oppression rétrosternale (au centre), constrictive ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	11	results	https://hellocare.com/blog/douleur-thoracique-causes-reflexes/		Douleur thoracique : causes possibles et bons réflexes ...hellocare.com › blog › douleur-thoracique-causes-refle...	hellocare.com	hellocare.com › blog › douleur-thoracique-causes-refle...	9 mai 2019 - Il peut aussi bien s'agir d'une sensation de brûlure, de pincement, d'oppression ou de « coup de poignard » que d'une forme de crampe par ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	12	results	https://www.soignez-moi.ch/symptomes-pris-en-charge/oppressions-thoraciques/		Que faire en cas de maux de tête ? - Soignez-moi.chwww.soignez-moi.ch › oppressions-thoraciques	www.soignez-moi.ch	www.soignez-moi.ch › oppressions-thoraciques	Attention : le-la patient-e signale des oppressions thoraciques répétitives, sans ... Parfois bénigne, l'oppression thoracique peut aussi traduire une affection ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
0	20	1	oppression thoracique	13	results	https://www.hsnsudbury.ca/portalfr/cardiaccare/Votre-coeur-et-vous/4-Douleur-thoracique		Douleur thoraciquewww.hsnsudbury.ca › cardiaccare › Votre-coeur-et-vous	www.hsnsudbury.ca	www.hsnsudbury.ca › cardiaccare › Votre-coeur-et-vous	La personne ressent habituellement une pression, une sensation d'oppression ou une lourdeur dans la poitrine qui peut se propager au cou, à la mâchoire ou ...		/tmp/screenshots/2020-09-17/google_oppression thoracique-p1.png
