query_num_results_total	query_num_results_page	query_page_number	query	serp_rank	serp_type	serp_url	serp_rating	serp_title	serp_domain	serp_visible_link	serp_snippet	serp_sitelinks	screenshot
0	20	1	agueusie coronavirus	12	results	https://www.lematin.ch/story/covid-19-une-etude-genevoise-explique-la-perte-d-odorat-817762219787		Virus: Covid-19: une étude genevoise explique la perte d ...www.lematin.ch › Santé & Environnement	www.lematin.ch	www.lematin.ch › Santé & Environnement	28 juin 2020 - 95% des personnes infectées par le coronavirus ont connu des ... comme origine de l'anosmie» (la perte de l'odorat), la contamination de ces ...		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	13	results	https://www.unige.ch/medecine/uigp/cliniciens-enseignants-en-cabinet-medical/covid-19/		COVID-19: Les stratégies ambulatoires - Unité des internistes ...www.unige.ch › cliniciens-enseignants-en-cabinet-medical	www.unige.ch	www.unige.ch › cliniciens-enseignants-en-cabinet-medical	Critères cliniques. Asymptomatique (ou anosmie/dysgueusie isolée) ET PCR positive. 10 jours depuis la date du test. Maladie COVID + (tous tableaux cliniques).		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	14	results	https://www.rtbf.be/info/societe/detail_coronavirus-et-anosmie-ces-patients-du-covid-19-prives-des-odeurs-de-la-vie?id=10536511		Coronavirus et anosmie, ces patients du Covid-19 privés des ...www.rtbf.be › info › societe › detail_coronavirus-et-anos...	www.rtbf.be	www.rtbf.be › info › societe › detail_coronavirus-et-anos...	"5 juil. 2020 - La perte de l'odorat, ou anosmie, un des symptômes du Covid-19, vous prive des ""odeurs de la vie"", un handicap invisible mais ..."		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	15	results	https://www.femmeactuelle.fr/sante/sante-pratique/covid-19-le-trouble-du-gout-et-de-lodorat-un-symptome-meconnu-du-coronavirus-2092240		Anosmie : on sait pourquoi certains malades du Covid-19 ...www.femmeactuelle.fr › Santé › Santé pratique	www.femmeactuelle.fr	www.femmeactuelle.fr › Santé › Santé pratique	6 juil. 2020 - Fièvre, toux, fatigue... Autant de symptômes qui peuvent faire penser au coronavirus. Mais un autre signe moins connu vient rallonger cette liste ...		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	16	results	https://theconversation.com/on-sait-desormais-pourquoi-le-coronavirus-fait-parfois-perdre-lodorat-141299		On sait désormais pourquoi le coronavirus fait parfois perdre l ...theconversation.com › on-sait-desormais-pourquoi-le-c...	theconversation.com	theconversation.com › on-sait-desormais-pourquoi-le-c...	23 juin 2020 - ... de l'odorat (anosmie) était un symptôme significatif de l'infection par le coronavirus SARS-CoV-2 responsable de l'épidémie de Covid-19.		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	17	results	https://www.hug.ch/coronavirus		Coronavirus de la maladie Covid-19 - Mobilisation des ... - HUGwww.hug.ch › coronavirus	www.hug.ch	www.hug.ch › coronavirus	30 juil. 2020 - Coronavirus Covid-19. Les Hôpitaux universitaires de Genève sont mobilisés pour assurer la prise en charge des patients et prennent toutes ...		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	18	results	https://www.numerama.com/sciences/613276-symptomes-du-coronavirus-que-sait-on-sur-la-perte-dodorat-et-de-gout.html		Symptômes du coronavirus : que sait-on sur la perte d'odorat ...www.numerama.com › sciences › 613276-symptomes-...	www.numerama.com	www.numerama.com › sciences › 613276-symptomes-...	23 mars 2020 - Quels sont les symptômes de Covid-19 ? On fait le point sur l'anosmie, l'hyposmie et la dysgueusie, c'est-à-dire la perte d'odorat et de goût.		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	19	results	https://sante.journaldesfemmes.fr/fiches-sante-du-quotidien/2627657-perte-odorat-anosmie-symptome-coronavirus-duree-que-faire-definition-cause/		Perte de l'odorat : coronavirus, durée, que faire ?sante.journaldesfemmes.fr › fiches-sante-du-quotidien	sante.journaldesfemmes.fr	sante.journaldesfemmes.fr › fiches-sante-du-quotidien	8 juil. 2020 - L'anosmie, ou perte d'odorat, est un des symptômes fréquemment rencontrés chez les patients atteints d'une infection Covid-19.		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	20	results	https://www.inesss.qc.ca/fileadmin/doc/INESSS/COVID-19/COVID-19_anosmie_severe_BRUTALE_perte_gout_sans_obstruction_nasale.pdf		COVID-19 et anosmie sévère BRUTALE et perte de ... - inessswww.inesss.qc.ca › fileadmin › doc › INESSS › COVID-19	www.inesss.qc.ca	www.inesss.qc.ca › fileadmin › doc › INESSS › COVID-19	31 mars 2020 - COVID-19 et anosmie sévère BRUTALE et perte de goût sans obstruction nasale. Québec, Qc : INESSS; 2020. 11 p. L'Institut remercie les ...		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	agueusie coronavirus	21	results	https://www.lejdd.fr/Societe/Sante/anosmie-ce-que-lon-sait-de-la-perte-de-lodorat-avec-le-coronavirus-3959230		Anosmie : ce que l'on sait de la perte de l'odorat avec le ... - JDDwww.lejdd.fr › Société › Santé	www.lejdd.fr	www.lejdd.fr › Société › Santé	1 avr. 2020 - De plus en plus de médecins ORL et patients font état d'une perte de l'odorat, ou anosmie, couplée à des symptômes du coronavirus.		/tmp/screenshots/2020-09-17/google_agueusie coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	1	results	https://www.msf.ch/nos-actualites/articles/covid-19-questions-frequentes-0		Covid-19: questions fréquentes | Médecins Sans Frontières ...www.msf.ch › articles › covid-19-questions-frequentes-0	www.msf.ch	www.msf.ch › articles › covid-19-questions-frequentes-0	28 avr. 2020 - La maladie appelée Coronavirus ou Covid-19 (abréviation de Corona Virus Disease qui est apparu en 2019) est causée par un virus, ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	2	results	https://www.tdg.ch/monde/symptomes-covid19-demultiplient/story/12361243		Coronavirus – Les symptômes du Covid-19 se multiplient ...www.tdg.ch › symptomes-covid19-demultiplient › story	www.tdg.ch	www.tdg.ch › symptomes-covid19-demultiplient › story	11 mai 2020 - Avec le recul, le corps médical constate que la toux, la fièvre et le nez qui coule se sont mués en une multitude de symptômes, qu'ils soient ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	3	results	https://www.bag.admin.ch/bag/fr/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/krankheit-symptome-behandlung-ursprung.html		Maladie, symptômes, traitement - BAGwww.bag.admin.ch › home › krankheiten › novel-cov	www.bag.admin.ch	www.bag.admin.ch › home › krankheiten › novel-cov	31 juil. 2020 - Symptômes de l'infection, évolution de la maladie, traitement, maladie COVID-19, nouveau coronavirus.		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	4	results	https://www.24heures.ch/suisse/coronavirus/cinq-fausses-nouvelles-coronavirus/story/13666725		Cinq fausses nouvelles sur le coronavirus | 24 heureswww.24heures.ch › Suisse › Coronavirus	www.24heures.ch	www.24heures.ch › Suisse › Coronavirus	17 mars 2020 - L'eau salée peut soulager un mal de gorge, et il est conseillé aux gens de boire de l'eau pour rester hydratés lorsqu'ils sont malades de la grippe ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	5	results	https://www.hug.ch/coronavirus/videos-informations		Vidéos d'information sur le coronavirus | HUG - Hôpitaux ...www.hug.ch › coronavirus › videos-informations	www.hug.ch	www.hug.ch › coronavirus › videos-informations	Nous avons essayé de suivre l'évolution de l'épidémie à travers le monde, l'Europe et la Suisse pour s'adapter et anticiper les besoins des patients ainsi que du ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	6	results	https://www.hug.ch/coronavirus/videos-informations/Traitement		Vidéos d'information sur le coronavirus | HUG - Hôpitaux ...www.hug.ch › videos-informations › Traitement	www.hug.ch	www.hug.ch › videos-informations › Traitement	La recherche et la formation font partie intégrante de la mission des HUG et s'effectuent en étroite collaboration avec la Faculté de médecine de l'Université de ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	7	results	https://www.radiolac.ch/actualite/luniversite-de-geneve-informe-sur-le-coronavirus/		L'Université de Genève informe sur le coronavirus | Radio Lacwww.radiolac.ch › actualite › luniversite-de-geneve-inf...	www.radiolac.ch	www.radiolac.ch › actualite › luniversite-de-geneve-inf...	25 févr. 2020 - Selon le Professeur Laurent Keiser, Chef du Centre des maladies virales émergentes, la maladie provoque de la fièvre, de la toux mais donne ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	8	results	https://www.rfj.ch/rfj/Actualite/Region/20200907-Ecole-et-coronavirus-le-medecin-cantonal-clarifie-les-regles.html		Ecole et coronavirus : le médecin cantonal clarifie les règles - Rfjwww.rfj.ch › rfj › Actualite › Region › 20200907-Ecol...	www.rfj.ch	www.rfj.ch › rfj › Actualite › Region › 20200907-Ecol...	7 sept. 2020 - Mon enfant tousse ou a le nez qui coule, est-ce que je dois l'emmener à l'école ou lui faire subir un test au Covid-19 ? De nombreux parents se ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	9	results	https://www.lenouvelliste.ch/dossiers/coronavirus/articles/coronavirus-perte-d-odorat-fatigue-ou-fievre-quels-sont-les-symptomes-les-plus-frequents-924806		Coronavirus: perte d'odorat, fatigue ou fièvre...... - Le Nouvellistewww.lenouvelliste.ch › dossiers › coronavirus › articles	www.lenouvelliste.ch	www.lenouvelliste.ch › dossiers › coronavirus › articles	31 mars 2020 - Si vous avez une anosmie sans nez bouché, vous êtes Covid positif. Alain Corré, ORL à l'Hôpital-Fondation Rothschild à Paris. Et à ce stade, c' ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	10	results	https://www.hug-ge.ch/sites/interhug/files/structures/coronavirus/documents/vue_d-ensemble_et_diagnostic_sars-cov-2.pdf		Nouveau coronavirus - HUGwww.hug-ge.ch › structures › coronavirus › documents	www.hug-ge.ch	www.hug-ge.ch › structures › coronavirus › documents	10 avr. 2020 - Le 11 février 2020, le virus est baptisé SARS-CoV-2, et la maladie secondaire à une infection s'appelle. COVID-19 pour « Coronavirus disease ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	11	results	https://www.revmed.ch/RMS/2020/RMS-N-691-2/Anosmie-et-COVID-19		Anosmie et COVID-19 - Revue Médicale Suissewww.revmed.ch › RMS › RMS-N-691-2 › Anosmie-et-...	www.revmed.ch	www.revmed.ch › RMS › RMS-N-691-2 › Anosmie-et-...	L'anosmie associée ou non à la dysgueusie semble être un symptôme fréquent en cas d'infection au SARS-CoV-2 responsable du COVID-19. Elle peut être le ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	12	results	https://www.letemps.ch/sciences/fautil-tester-enfants-azimuts		Faut-il tester les enfants tous azimuts? - Le Tempswww.letemps.ch › sciences › fautil-tester-enfants-azimuts	www.letemps.ch	www.letemps.ch › sciences › fautil-tester-enfants-azimuts	Il y a 7 jours - De plus en plus de bébés et d'enfants de moins de 12&nbsp;ans sont testés au covid pour un nez qui coule ou un.		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	13	results	https://www.hug-ge.ch/sites/interhug/files/structures/saup_professionnels/Procedures_medicales/coronavirus/ncov-update.pdf		Covid-19 chez les enfants: que sait-on à l'heure actuelle? - HUGwww.hug-ge.ch › structures › coronavirus › ncov-update	www.hug-ge.ch	www.hug-ge.ch › structures › coronavirus › ncov-update	23 mars 2020 - Comment? • Cas suspectés: enfant exposés à un cas COVID-19 ou vivant dans une région endémique, avec fièvre +/- symptômes resp ou ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	14	results	https://www.lematin.ch/story/le-canton-de-geneve-serre-la-vis-248691423690		Coronavirus: Le canton de Genève durcit ses mesures de ...www.lematin.ch › Suisse	www.lematin.ch	www.lematin.ch › Suisse	17 août 2020 - Anne Emery-Torracinta, Antonio Hodgers, Mauro Poggia et l'ensemble du Conseil d'État genevois souhaitent réagir au plus vite pour éviter de ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	15	results	https://www.pourquoidocteur.fr/Articles/Question-d-actu/31914-Nez-coule-allergie-pollens-coronavirus		Nez qui coule : allergie aux pollens ou coronavirus ?www.pourquoidocteur.fr › Question d'actu	www.pourquoidocteur.fr	www.pourquoidocteur.fr › Question d'actu	29 mars 2020 - Les symptômes d'une rhinite allergique peuvent être très similaires à ceux du coronavirus. Le docteur Christian Noirot, allergologue à Brunoy, ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	16	results	https://www.levif.be/actualite/sante/rhume-grippe-ou-coronavirus-un-tableau-comparatif-des-symptomes-et-un-coronacheck-pour-le-savoir/article-normal-1262065.html		Rhume, grippe ou coronavirus? Un tableau comparatif des ...www.levif.be › sante › article-normal-1262065	www.levif.be	www.levif.be › sante › article-normal-1262065	Il y a 3 jours - Comment savoir si un nez qui coule, une gorge irritée et des courbatures, avec ou sans fièvre, sont les symptômes d'une infection au coronavirus ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	17	results	https://www.chuv.ch/fr/sport/cms-home/patients-et-familles/covid-19-le-centre-de-medecine-du-sport-a-votre-ecoute/lactivite-physique-en-lien-avec-le-coronavirus		L'activité physique en lien avec le coronavirus - Centre de ...www.chuv.ch › sport › cms-home › patients-et-familles	www.chuv.ch	www.chuv.ch › sport › cms-home › patients-et-familles	12 mai 2020 - Votre routine d'activité physique et d'entraînement est un pilier de votre forme et de votre santé. Etre actif-ve vous aide à être en meilleure ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	18	results	https://www.unige.ch/medecine/uigp/cliniciens-enseignants-en-cabinet-medical/covid-19/		COVID-19: Les stratégies ambulatoires - Unité des internistes ...www.unige.ch › cliniciens-enseignants-en-cabinet-medical	www.unige.ch	www.unige.ch › cliniciens-enseignants-en-cabinet-medical	COVID-19: Les stratégies ambulatoires. 1. EVALUATION DES SYMPTOMES CLINIQUES; 2. PEDIATRIE; 3. HANDICAP; 4. EMS ET SOINS A DOMICILE; 4.1.		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	19	results	https://www.sggg.ch/fileadmin/user_upload/Dokumente/1_Ueber_uns/Information-pour-les-patients-Coronavirus-ou-COVID-19-et-grossesse.pdf		Coronavirus ou COVID-19 et grossesse - SGGGwww.sggg.ch › fileadmin › Dokumente › 1_Ueber_uns	www.sggg.ch	www.sggg.ch › fileadmin › Dokumente › 1_Ueber_uns	20 mars 2020 - COVID-19 est une infection causée par un coronavirus, un virus ou un microbe qui ressemble aux virus qui causent le rhume. La plupart des ...		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	20	1	rhinorrhée coronavirus	20	results	https://www.huffingtonpost.fr/entry/le-nez-qui-coule-et-plus-decole-le-vague-autour-des-symptomes-du-covid-persiste_fr_5f5b73e9c5b62874bc1bef6b		Le nez qui coule et plus d'école? Le flou autour des ...www.huffingtonpost.fr › entry › le-nez-qui-coule-et-pl...	www.huffingtonpost.fr	www.huffingtonpost.fr › entry › le-nez-qui-coule-et-pl...	"Il y a 2 jours - L'Éducation nationale a fourni une liste de ""symptômes précurseurs"" du Covid mais dans les faits le principe de précaution peut aller beaucoup ..."		/tmp/screenshots/2020-09-17/google_rhinorrhée coronavirus-p1.png
0	19	1	thermomètre covid	1	results	https://topvitality.ch/thermometres/104-thermometre-infrarouge-6951740500241.html		Thermomètre infrarouge de précision sans contact avec la peautopvitality.ch › Biométrie › Thermomètres	topvitality.ch	topvitality.ch › Biométrie › Thermomètres	MASQUES ET PREVENTION CORONAVIRUS qualité suisse ... Le thermomètre infrarouge est prévu pour être utilisé sur des adultes ou des enfants. La mesure ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	2	results	https://topvitality.ch/coronavirus/85-thermometre-sans-contact-4931140120043.html		Thermomètre médical de précision sans contact avec la peautopvitality.ch › CORONAVIRUS	topvitality.ch	topvitality.ch › CORONAVIRUS	MASQUES ET PREVENTION CORONAVIRUS qualité suisse ... Ce thermomètre de précision permet de mesurer la température corporel sans contact avec la ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	3	results	https://www.lenouvelliste.ch/dossiers/coronavirus/articles/coronavirus-la-suisse-s-equipe-pour-controler-les-temperatures-964110		Coronavirus: la Suisse s'équipe pour contrôler les...www.lenouvelliste.ch › dossiers › coronavirus › articles › coronavirus...	www.lenouvelliste.ch	www.lenouvelliste.ch › dossiers › coronavirus › articles › coronavirus...	12 août 2020 - Largement utilisés en Asie, les thermomètres automatisés sont d'abord ... ils ont ainsi pu garder un certain contrôle sur l'épidémie de Covid-19.		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	4	results	https://www.usinenouvelle.com/expo/thermometre-frontal-special-covid-p347075705.html		Thermomètre FRONTAL spécial COVID | Contact ACGS ...www.usinenouvelle.com › ... › Thermomètre infrarouge	www.usinenouvelle.com	www.usinenouvelle.com › ... › Thermomètre infrarouge	Thermomètre FRONTAL Avec Alarme sonore et Visuelle en cas de fièvre Thermomètre FRONTAL Sans Contact idéal pour prendre la température rapidement ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	5	results	https://www.galaxus.ch/fr/s6/producttype/thermometres-medicaux-201		Thermomètres médicaux - acheter sur Galaxuswww.galaxus.ch › producttype › thermometres-medicaux-201	www.galaxus.ch	www.galaxus.ch › producttype › thermometres-medicaux-201	Les thermomètres médicaux sont utilisés pour la mesure de la température corporelle (rectale, sous l'aisselle — axillaire, dans l'oreille, ou buccale).		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	6	results	https://www.ouest-france.fr/sante/virus/coronavirus/coronavirus-faut-il-se-mefier-des-thermometres-infrarouges-on-vous-repond-6917432		Coronavirus. Faut-il se méfier des thermomètres infrarouges ...www.ouest-france.fr › Santé › Virus › Coronavirus	www.ouest-france.fr	www.ouest-france.fr › Santé › Virus › Coronavirus	24 juil. 2020 - Coronavirus. Faut-il se méfier des thermomètres infrarouges ? On vous répond. Les réseaux sociaux amplifient souvent les rumeurs et fausses ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	7	results	https://www.omron-healthcare.ch/fr/thermometres		Thermomètres - OMRON Healthcarewww.omron-healthcare.ch › thermometres	www.omron-healthcare.ch	www.omron-healthcare.ch › thermometres	... Accessoires pour appareils antidouleur · Accessoires pour thermomètres · Santé et mode de vie · Assistance · Our response to COVID-19 pandemic.		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	8	results	https://www.mmemed.com/fr/zoll-aed/covid-19-emergency-preparedness-bundle/		Ensemble de mesures d'urgence COVID-19 avec ...www.mmemed.com › covid-19-emergency-preparedness-bundle	www.mmemed.com	www.mmemed.com › covid-19-emergency-preparedness-bundle	Ensemble de protection civile COVID-19 avec thermomètre infrarouge. $1,895.00. MME est fière d'offrir à ses clients un autre pack qui est conçu pour leur ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	9	results	https://www.science-et-vie.com/technos-et-futur/une-camera-thermometre-pour-detecter-les-malades-du-covid-56804		Une caméra-thermomètre pour détecter les malades du covid ...www.science-et-vie.com › Technos & Futur	www.science-et-vie.com	www.science-et-vie.com › Technos & Futur	26 juin 2020 - Elle est aujourd'hui déployée pour détecter un symptôme du Covid-19 : la fièvre (38°C et plus). Elle mesure les rayons infrarouges (IR), plus ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	10	results	https://www.francetvinfo.fr/sante/maladie/coronavirus/coronavirus-quel-thermometre-privilegier-pour-prendre-sa-temperature-avec-precision_3910741.html		Coronavirus : quel thermomètre privilégier pour prendre sa ...www.francetvinfo.fr › Santé › Maladie › Coronavirus	www.francetvinfo.fr	www.francetvinfo.fr › Santé › Maladie › Coronavirus	11 avr. 2020 - Pour tenter de contenir le coronavirus, de gestes simples existent, comme la prise régulière de sa température. Mais selon les thermomètres, ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
0	19	1	thermomètre covid	11	results	https://www.atousante.com/risques-professionnels/risques-infectieux/sars-cov-2-coronavirus-covid-19/covid-controle-temperature-corporelle/		Caméra thermique et Covid-19 | AtouSantewww.atousante.com › covid-controle-temperature-corporelle	www.atousante.com	www.atousante.com › covid-controle-temperature-corporelle	4 mai 2020 - Thermomètre manuel à infrarouge, type Gun. Ces thermomètres sans contact sont utilisés par un opérateur qui contrôle par exemple chaque ...		/tmp/screenshots/2020-09-17/google_thermomètre covid-p1.png
